id,spoken_languages,title
64943,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Giordano Bruno
266353,"[{'iso_639_1': 'en', 'name': 'English'}]",In My Dreams
240566,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Tokyo Tribe
53851,"[{'iso_639_1': 'en', 'name': 'English'}]",The Baroness and the Butler
17048,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'zh', 'name': '普通话'}]",Young Dragons: Kung Fu Kids
224908,"[{'iso_639_1': 'en', 'name': 'English'}]",Embrace of the Vampire
63438,"[{'iso_639_1': 'en', 'name': 'English'}]",Treasure of Matecumbe
295279,"[{'iso_639_1': 'zh', 'name': '普通话'}]","Back to Back, Face to Face"
277687,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'tr', 'name': 'Türkçe'}]",The Midnight Swim
110447,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Dormant Beauty
326139,"[{'iso_639_1': 'en', 'name': 'English'}]",Eadweard
19560,"[{'iso_639_1': 'en', 'name': 'English'}]",Taken in Broad Daylight
117700,"[{'iso_639_1': 'en', 'name': 'English'}]",Hannah's Law
89870,"[{'iso_639_1': 'en', 'name': 'English'}]",Brooklyn Boheme
40039,"[{'iso_639_1': 'en', 'name': 'English'}]",Spiders
43200,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Basilicata coast to coast
22335,"[{'iso_639_1': 'en', 'name': 'English'}]",Smash Cut
228101,"[{'iso_639_1': 'ur', 'name': 'اردو'}, {'iso_639_1': 'en', 'name': 'English'}]",Waar
23717,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'iso_639_1': 'ur', 'name': 'اردو'}]",In the Name of God
58195,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Almost Blue
70570,[],Neshoba
18618,"[{'iso_639_1': 'en', 'name': 'English'}]",Gettin' It
54155,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Hands in the Air
284362,[],El vals de los inútiles
293299,"[{'iso_639_1': 'en', 'name': 'English'}]",Feast
44869,"[{'iso_639_1': 'en', 'name': 'English'}]",Adventure
39318,"[{'iso_639_1': 'en', 'name': 'English'}]",Alias Jesse James
102038,"[{'iso_639_1': 'en', 'name': 'English'}]",Bombers B-52
338353,[],Dennis Rodman's Big Bang in PyongYang
29737,"[{'iso_639_1': 'en', 'name': 'English'}]",Greased Lightning
176867,[],Heart of the North
77641,[],Four Rode Out
293901,[],Haunting of Cellblock 11
115260,[],Uptown
58903,"[{'iso_639_1': 'en', 'name': 'English'}]",Creature
286657,"[{'iso_639_1': 'en', 'name': 'English'}]",Crawl or Die
127594,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pl', 'name': 'Polski'}]",CLONED: The Recreator Chronicles
28450,"[{'iso_639_1': 'en', 'name': 'English'}]",The Rift
166161,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Jacob
211528,"[{'iso_639_1': 'en', 'name': 'English'}]",Get Lucky
40012,[],Raising Jeffrey Dahmer
82136,"[{'iso_639_1': 'en', 'name': 'English'}]",This Is Not a Movie
238358,"[{'iso_639_1': 'en', 'name': 'English'}]",Fear Lives Here
226792,"[{'iso_639_1': 'en', 'name': 'English'}]",Complicity
41345,"[{'iso_639_1': 'en', 'name': 'English'}]",Shank
172390,"[{'iso_639_1': 'en', 'name': 'English'}]",Tom Sawyer & Huckleberry Finn
335970,"[{'iso_639_1': 'en', 'name': 'English'}]",Joe Dirt 2: Beautiful Loser
26948,"[{'iso_639_1': 'en', 'name': 'English'}]",Loophole
320433,"[{'iso_639_1': 'en', 'name': 'English'}]",The Ninja Immovable Heart
283201,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Finding Fanny
54392,"[{'iso_639_1': 'en', 'name': 'English'}]",The Blue Lamp
279144,"[{'iso_639_1': 'en', 'name': 'English'}]","The Death of ""Superman Lives"": What Happened?"
85643,"[{'iso_639_1': 'en', 'name': 'English'}]",In Heaven There Is No Beer?
119801,"[{'iso_639_1': 'en', 'name': 'English'}]",Made In Paris
49418,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Return to Treasure Island
28561,"[{'iso_639_1': 'en', 'name': 'English'}]",Roadblock
290672,"[{'iso_639_1': 'en', 'name': 'English'}]",Detour
250622,"[{'iso_639_1': 'en', 'name': 'English'}]",National Lampoon Presents: Endless Bummer
2166,"[{'iso_639_1': 'en', 'name': 'English'}]",The Revengers' Comedies
198521,"[{'iso_639_1': 'en', 'name': 'English'}]",Sweet Revenge
107352,"[{'iso_639_1': 'en', 'name': 'English'}]",Sweet Revenge
197491,"[{'iso_639_1': 'en', 'name': 'English'}]",The Big Broadcast of 1936
133469,"[{'iso_639_1': 'fr', 'name': 'Français'}]",The Dream Team
114887,"[{'iso_639_1': 'en', 'name': 'English'}]",The Dream Team
20389,"[{'iso_639_1': 'da', 'name': 'Dansk'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fa', 'name': 'فارسی'}]",The Escape
86154,"[{'iso_639_1': 'en', 'name': 'English'}]",La Fuga
29466,"[{'iso_639_1': 'xx', 'name': 'No Language'}]",The Magician
14096,[],The Magician
41002,"[{'iso_639_1': 'es', 'name': 'Español'}]",El Mago
39535,"[{'iso_639_1': 'es', 'name': 'Español'}]",Tarot
13296,"[{'iso_639_1': 'tr', 'name': 'Türkçe'}]",Hokkabaz
95862,"[{'iso_639_1': 'en', 'name': 'English'}]",The Phantom of Paris
181850,"[{'iso_639_1': 'en', 'name': 'English'}]",The Pirates of Penzance
73203,"[{'iso_639_1': 'en', 'name': 'English'}]",The Sorcerers
34098,"[{'iso_639_1': 'en', 'name': 'English'}]",Ticks
29260,"[{'iso_639_1': 'en', 'name': 'English'}]",Trapped
35951,"[{'iso_639_1': 'en', 'name': 'English'}]",Dark Asylum
47410,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Trapped
43533,"[{'iso_639_1': 'en', 'name': 'English'}]",Two O'Clock Courage
79526,"[{'iso_639_1': 'nl', 'name': 'Nederlands'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Duska
231263,"[{'iso_639_1': 'en', 'name': 'English'}]",Little Hope Was Arson
120475,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Dragon Ball: Episode of Bardock
87593,"[{'iso_639_1': 'en', 'name': 'English'}]",Kevin
132894,"[{'iso_639_1': 'en', 'name': 'English'}]",Aladdin and the Death Lamp
95758,"[{'iso_639_1': 'en', 'name': 'English'}]",The Sci-Fi Boys
347688,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'en', 'name': 'English'}]",Scooby-Doo! And Kiss: Rock and Roll Mystery
120589,"[{'iso_639_1': 'en', 'name': 'English'}]",Alice Cooper: Welcome to my Nightmare
323383,"[{'iso_639_1': 'en', 'name': 'English'}]",Wuthering High
207699,"[{'iso_639_1': 'en', 'name': 'English'}]",Punk Vacation
47447,"[{'iso_639_1': 'el', 'name': 'ελληνικά'}]",Electra
46230,"[{'iso_639_1': 'en', 'name': 'English'}]",Pale Blood
60843,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Nasu: Summer in Andalusia
53315,"[{'iso_639_1': 'en', 'name': 'English'}]",The Kreutzer Sonata
60002,[],Room 314
71763,"[{'iso_639_1': 'en', 'name': 'English'}]",Stealing Candy
45511,"[{'iso_639_1': 'en', 'name': 'English'}]",Devil In The Flesh 2
31991,[],Drifter: Henry Lee Lucas
316637,[],Atrocity
21214,"[{'iso_639_1': 'en', 'name': 'English'}]","One, Two, Many"
70583,[],Empty
83473,"[{'iso_639_1': 'en', 'name': 'English'}]",7 Nights Of Darkness
20012,"[{'iso_639_1': 'en', 'name': 'English'}]",The Void
31954,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}]",Sub Zero
132137,"[{'iso_639_1': 'en', 'name': 'English'}]",Werewolf: The Beast Among Us
51938,"[{'iso_639_1': 'en', 'name': 'English'}]",Inside Out
70351,"[{'iso_639_1': 'en', 'name': 'English'}]",Mirror Mirror
131116,"[{'iso_639_1': 'pl', 'name': 'Polski'}]",Saviour Square
79247,"[{'iso_639_1': 'pl', 'name': 'Polski'}]",Wyjazd Integracyjny
65696,"[{'iso_639_1': 'pl', 'name': 'Polski'}]","Och, Karol 2"
226702,"[{'iso_639_1': 'pl', 'name': 'Polski'}]",The Closed Circuit
38141,"[{'iso_639_1': 'en', 'name': 'English'}]",World Gone Wild
116997,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Ghost of Love
34334,"[{'iso_639_1': 'en', 'name': 'English'}]",That Night
262517,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Triptych
315575,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'he', 'name': 'עִבְרִית'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",My Golden Days
12578,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Germany in Autumn
204016,"[{'iso_639_1': 'en', 'name': 'English'}]",In No Great Hurry: 13 Lessons in Life with Saul Leiter
182560,"[{'iso_639_1': 'en', 'name': 'English'}]",Dark Places
48751,"[{'iso_639_1': 'en', 'name': 'English'}]",Deep Gold
3602,"[{'iso_639_1': 'en', 'name': 'English'}]",I'll Always Know What You Did Last Summer
78210,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Mademoiselle
61638,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Don Giovanni
77939,"[{'iso_639_1': 'fr', 'name': 'Français'}]",The False Servant
55853,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Gang of Four
44508,"[{'iso_639_1': 'en', 'name': 'English'}]",Spin the Bottle
103753,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'ko', 'name': '한국어/조선말'}]",In Another Country
214699,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",The Marriage of Figaro
142373,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Joan the Maid 1: The Battles
142374,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Joan the Maid 2: The Prisons
65040,"[{'iso_639_1': 'fr', 'name': 'Français'}]","Up, Down, Fragile"
77673,"[{'iso_639_1': 'fr', 'name': 'Français'}]",The Vengeance of the Winged Serpent
259963,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Boulevard
54734,"[{'iso_639_1': 'en', 'name': 'English'}]",Small Potatoes: Who Killed the USFL?
54743,[],The Legend of Jimmy the Greek
54744,[],The U
54731,[],"Run, Ricky Run"
54685,[],Little Big Men
54746,"[{'iso_639_1': 'en', 'name': 'English'}]",Unmatched
54677,[],Four Days in October
54692,"[{'iso_639_1': 'hr', 'name': 'Hrvatski'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'sr', 'name': 'Srpski'}]",Once Brothers
54694,[],Pony Excess
142161,[],9.79*
149255,[],You Don't Know Bo
188509,[],Elway To Marino
233466,[],Hawaiian: The Legend of Eddie Aikau
232048,[],This Is What They Want
251425,"[{'iso_639_1': 'en', 'name': 'English'}]",The Price of Gold
259679,[],Requiem For The Big East
163814,"[{'iso_639_1': 'en', 'name': 'English'}]",Nearlyweds
336804,"[{'iso_639_1': 'tr', 'name': 'Türkçe'}]",Mustang
163343,[],The Tender Game
337677,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Microbe and Gasoline
101183,"[{'iso_639_1': 'fr', 'name': 'Français'}]",The Third Lover
77248,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Genius Party Beyond
62931,"[{'iso_639_1': 'en', 'name': 'English'}]",Afro Samurai
16224,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Plastic Little: The Adventures of Captain Tita
189227,"[{'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Soodhu Kavvum
66224,[],Veyyil
69598,"[{'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Paruthiveeran
191476,"[{'iso_639_1': 'en', 'name': 'English'}]",42 One Dream Rush
307261,"[{'iso_639_1': 'en', 'name': 'English'}]",Cowboy in Sweden
112456,"[{'iso_639_1': 'en', 'name': 'English'}]",Hardflip
348892,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'iso_639_1': 'ur', 'name': 'اردو'}]",Bajrangi Bhaijaan
76850,"[{'iso_639_1': 'te', 'name': 'తెలుగు'}, {'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Subramaniapuram
342003,"[{'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Eli
267557,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Un fidanzato per mia moglie
329134,"[{'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Massu Engira Maasilamani
55951,"[{'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Aadhavan
62713,[],Madonna che silenzio c'è stasera
42129,"[{'iso_639_1': 'it', 'name': 'Italiano'}]","Io, Chiara e lo scuro"
143754,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'es', 'name': 'Español'}]",Taste of Killing
90540,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",The Price of Power
69579,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",My Dear Killer
161299,[],The Hired Gun
326013,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",I Remember You
260817,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",The Seventh Bullet
262514,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",The Bodyguard
292640,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]","White, White Storks"
336211,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Tanu Weds Manu Returns
31150,"[{'iso_639_1': 'en', 'name': 'English'}]",Intruder
104965,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'uz', 'name': 'ozbek'}]",Bo Ba Bu
246916,[],The Universal Clock: The Resistance of Peter Watkins
295581,"[{'iso_639_1': 'en', 'name': 'English'}]",If I Had Wings
142656,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Fountainhead
17100,"[{'iso_639_1': 'en', 'name': 'English'}]",Trucks
93511,"[{'iso_639_1': 'en', 'name': 'English'}]",Walkout
5731,"[{'iso_639_1': 'en', 'name': 'English'}]",Summer City
287484,"[{'iso_639_1': 'en', 'name': 'English'}]",Sons of Liberty
114423,[],Canal Zone
117618,"[{'iso_639_1': 'en', 'name': 'English'}]",The Guest House
66925,"[{'iso_639_1': 'en', 'name': 'English'}]",Stripperland
131966,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Strike Force
36529,"[{'iso_639_1': 'en', 'name': 'English'}]",Metamorphosis
146315,"[{'iso_639_1': 'en', 'name': 'English'}]",Last Will
332745,[],Sweet Lorraine
118397,"[{'iso_639_1': 'en', 'name': 'English'}]",Identical
44192,"[{'iso_639_1': 'en', 'name': 'English'}]",Timebomb
40460,"[{'iso_639_1': 'en', 'name': 'English'}]",A Crack in the Floor
119540,[],Toy Soldiers
180717,[],Dead On
233564,"[{'iso_639_1': 'en', 'name': 'English'}]",Dumbbells
273743,"[{'iso_639_1': 'en', 'name': 'English'}]",The Last Light
128152,"[{'iso_639_1': 'en', 'name': 'English'}]",Dracula's Widow
144351,"[{'iso_639_1': 'en', 'name': 'English'}]",Ghost Fever
199565,"[{'iso_639_1': 'en', 'name': 'English'}]",The Movie Out Here
29883,"[{'iso_639_1': 'en', 'name': 'English'}]",The Untold
298609,[],Hollows Grove
123224,"[{'iso_639_1': 'en', 'name': 'English'}]",Felipe Esparza: They're Not Gonna Laugh At You
263986,"[{'iso_639_1': 'en', 'name': 'English'}]",The Drownsman
333545,"[{'iso_639_1': 'en', 'name': 'English'}]",Road Wars
322922,"[{'iso_639_1': 'en', 'name': 'English'}]",Awaken
321662,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",LA Apocalypse
252164,"[{'iso_639_1': 'en', 'name': 'English'}]",Pressure
313179,"[{'iso_639_1': 'en', 'name': 'English'}]",American Justice
328820,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Unknown Caller
308418,"[{'iso_639_1': 'en', 'name': 'English'}]",Eat with Me
276729,"[{'iso_639_1': 'en', 'name': 'English'}]",Heaven Adores You
203182,"[{'iso_639_1': 'en', 'name': 'English'}]",Can't Stand Losing You: Surviving The Police
348191,[],Leviathan: The Story of Hellraiser and Hellbound: Hellraiser II
312167,"[{'iso_639_1': 'hu', 'name': 'Magyar'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Merry Ex-Mas
45431,"[{'iso_639_1': 'en', 'name': 'English'}]",Devil in the Flesh
260094,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Four of Us
275210,"[{'iso_639_1': 'en', 'name': 'English'}]",The Violent Kind
22177,"[{'iso_639_1': 'en', 'name': 'English'}]",Autumn
273651,[],America's Most Haunted
71548,"[{'iso_639_1': 'en', 'name': 'English'}]",The Dead and the Damned
58250,[],The Bucks County Massacre
312138,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Les Révoltés
88334,"[{'iso_639_1': 'pl', 'name': 'Polski'}]",Palimpsest
42983,"[{'iso_639_1': 'pl', 'name': 'Polski'}]",A Lonely Woman
340230,"[{'iso_639_1': 'en', 'name': 'English'}]",Legacy
281957,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",The Revenant
40165,"[{'iso_639_1': 'en', 'name': 'English'}]",Salome
230588,[],Peace After Marriage
108632,[],The Show
12424,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Giovanna's Father
57052,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",The Right Distance
55717,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'oc', 'name': ''}]",The Wind Blows Round
44211,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Draquila - L'Italia che trema
24169,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Il cosmo sul comò
59582,"[{'iso_639_1': 'fr', 'name': 'Français'}]",It Begins with the End
29804,"[{'iso_639_1': 'en', 'name': 'English'}]",Rebound: The Legend of Earl 'The Goat' Manigault
282984,"[{'iso_639_1': 'en', 'name': 'English'}]",Irrational Man
314405,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Tale of Tales
347968,"[{'iso_639_1': 'en', 'name': 'English'}]",One Minute Time Machine
349045,"[{'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'en', 'name': 'English'}]",Looney Tunes: Rabbits Run
336845,"[{'iso_639_1': 'en', 'name': 'English'}]",Cleveland Abduction
29610,"[{'iso_639_1': 'en', 'name': 'English'}]",The Man Who Wasn't There
136801,"[{'iso_639_1': 'en', 'name': 'English'}]",Back from Hell
68712,"[{'iso_639_1': 'en', 'name': 'English'}]",The Lazarus Papers
86215,"[{'iso_639_1': 'en', 'name': 'English'}]",The Cloth
71392,"[{'iso_639_1': 'en', 'name': 'English'}]",Vampire Boys
19725,"[{'iso_639_1': 'en', 'name': 'English'}]",Carry On Columbus
142758,"[{'iso_639_1': 'en', 'name': 'English'}]",Deadly Renovations
25151,"[{'iso_639_1': 'en', 'name': 'English'}]",Mutants
123389,"[{'iso_639_1': 'en', 'name': 'English'}]",Mr. Hush
239628,"[{'iso_639_1': 'en', 'name': 'English'}]",Dead End Road
41614,"[{'iso_639_1': 'en', 'name': 'English'}]",Jinnah
238923,[],The Art of Happiness
38963,"[{'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Going by the Book
40127,"[{'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Art of the Devil
325592,"[{'iso_639_1': 'en', 'name': 'English'}]",Camp Belvidere
342765,"[{'iso_639_1': 'pl', 'name': 'Polski'}]",Carte Blanche
137700,"[{'iso_639_1': 'pl', 'name': 'Polski'}]",Women's Day
40701,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Love My Life
4398,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Lissi and the Wild Emperor
72589,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",3nity
21784,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Exte: Hair Extensions
4580,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Je t'aime moi non plus
71002,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Slogan
14021,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'ja', 'name': '日本語'}]",One Missed Call 2
55470,"[{'iso_639_1': 'ja', 'name': '日本語'}]",One Missed Call 3: Final
9878,"[{'iso_639_1': 'en', 'name': 'English'}]",The Boy in the Plastic Bubble
302348,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Allies
317952,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Cartel Land
27122,[],The Attic
85657,"[{'iso_639_1': 'en', 'name': 'English'}]",The Dynamiter
228606,"[{'iso_639_1': 'en', 'name': 'English'}]",The Secret Village
154537,"[{'iso_639_1': 'en', 'name': 'English'}]",Arcadia
241071,"[{'iso_639_1': 'en', 'name': 'English'}]",Brightest Star
136928,"[{'iso_639_1': 'en', 'name': 'English'}]",First Winter
19445,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Placebo: Soulmates Never Die: Live in Paris 2003
61527,"[{'iso_639_1': 'en', 'name': 'English'}]",Helena from the Wedding
86000,"[{'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Always
49960,[],Kiss the Abyss
69599,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Long Arm of the Law
294222,"[{'iso_639_1': 'en', 'name': 'English'}]",Mantervention
98068,[],Pilgrim Song
98532,"[{'iso_639_1': 'en', 'name': 'English'}]",Sensation
288424,"[{'iso_639_1': 'en', 'name': 'English'}]",Shock Value
256040,"[{'iso_639_1': 'ml', 'name': ''}, {'iso_639_1': 'te', 'name': 'తెలుగు'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Baahubali: The Beginning
189019,"[{'iso_639_1': 'fr', 'name': 'Français'}]",La Fleur de l'âge
16808,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Pokémon Ranger and the Temple of the Sea
97938,"[{'iso_639_1': 'en', 'name': 'English'}]",Heart of the Country
26676,"[{'iso_639_1': 'en', 'name': 'English'}]",Neon Maniacs
258305,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Hunt for the Labyrinth Killer
324819,"[{'iso_639_1': 'cs', 'name': 'Český'}]",Daniel's World
292795,"[{'iso_639_1': 'en', 'name': 'English'}]",Yellowbird
266047,"[{'iso_639_1': 'en', 'name': 'English'}]",Snow in Paradise
278837,[],I Am Steve McQueen
44781,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Electrical Girl
258614,"[{'iso_639_1': 'en', 'name': 'English'}]",Pantani: The Accidental Death of a Cyclist
284286,"[{'iso_639_1': 'en', 'name': 'English'}]",Learning to Drive
199273,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Spaghetti Story
69550,"[{'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Kattradhu Thamizh
107426,"[{'iso_639_1': 'es', 'name': 'Español'}]",Julio Begins in July
30299,"[{'iso_639_1': 'en', 'name': 'English'}]",The 27th Day
